angle, fsin, fcos, sin, cos, dsin, dcos
10.77, 0.186866964521633, 0.9823852287012823, 0.186866964521633, 0.9823852287012823, 0, 0/n
10.78, 0.18703842024225384, 0.9823525993009241, 0.18703842024225384, 0.9823525993009241, 0, 0/n
10.79, 0.18720987026535865, 0.9823199399763947, 0.18720987026535862, 0.9823199399763947, 0.000000000000000027755575615628914, 0/n
10.8, 0.18738131458572463, 0.9822872507286887, 0.18738131458572463, 0.9822872507286887, 0, 0/n
10.81, 0.1875527531981294, 0.982254531558802, 0.1875527531981294, 0.982254531558802, 0, 0/n
10.82, 0.18772418609735061, 0.9822217824677313, 0.18772418609735061, 0.9822217824677313, 0, 0/n
10.83, 0.1878956132781661, 0.9821890034564742, 0.1878956132781661, 0.9821890034564742, 0, 0/n
10.84, 0.1880670347353539, 0.9821561945260291, 0.1880670347353539, 0.9821561945260291, 0, 0/n
10.85, 0.18823845046369225, 0.9821233556773956, 0.18823845046369225, 0.9821233556773956, 0, 0/n
10.86, 0.18840986045795952, 0.9820904869115739, 0.18840986045795952, 0.9820904869115739, 0, 0/n
10.87, 0.18858126471293427, 0.9820575882295652, 0.18858126471293424, 0.9820575882295652, 0.000000000000000027755575615628914, 0/n
10.88, 0.18875266322339515, 0.9820246596323717, 0.18875266322339515, 0.9820246596323717, 0, 0/n
10.89, 0.18892405598412113, 0.9819917011209965, 0.18892405598412113, 0.9819917011209965, 0, 0/n
10.9, 0.1890954429898913, 0.9819587126964436, 0.1890954429898913, 0.9819587126964436, 0, 0/n
10.91, 0.18926682423548488, 0.9819256943597179, 0.18926682423548488, 0.9819256943597179, 0, 0/n
10.92, 0.1894381997156813, 0.981892646111825, 0.1894381997156813, 0.981892646111825, 0, 0/n
10.93, 0.18960956942526017, 0.9818595679537718, 0.18960956942526017, 0.9818595679537718, 0, 0/n
10.94, 0.1897809333590013, 0.9818264598865658, 0.1897809333590013, 0.9818264598865658, 0, 0/n
10.95, 0.18995229151168463, 0.9817933219112157, 0.1899522915116846, 0.9817933219112157, 0.000000000000000027755575615628914, 0/n
10.96, 0.19012364387809025, 0.9817601540287307, 0.19012364387809025, 0.9817601540287307, 0, 0/n
10.97, 0.19029499045299852, 0.9817269562401214, 0.19029499045299852, 0.9817269562401214, 0, 0/n
10.98, 0.1904663312311899, 0.9816937285463989, 0.1904663312311899, 0.9816937285463989, 0, 0/n
10.99, 0.19063766620744504, 0.9816604709485753, 0.19063766620744504, 0.9816604709485753, 0, 0/n
11, 0.1908089953765448, 0.981627183447664, 0.1908089953765448, 0.981627183447664, 0, 0/n
11.01, 0.1909803187332702, 0.9815938660446787, 0.1909803187332702, 0.9815938660446787, 0, 0/n
11.02, 0.19115163627240242, 0.9815605187406343, 0.19115163627240242, 0.9815605187406343, 0, 0/n
11.03, 0.19132294798872282, 0.9815271415365469, 0.19132294798872282, 0.9815271415365469, 0, 0/n
11.04, 0.19149425387701302, 0.9814937344334329, 0.19149425387701297, 0.9814937344334329, 0.00000000000000005551115123125783, 0/n
11.05, 0.19166555393205464, 0.9814602974323101, 0.19166555393205464, 0.9814602974323101, 0, 0/n
11.06, 0.1918368481486296, 0.9814268305341971, 0.1918368481486296, 0.9814268305341971, 0, 0/n
11.07, 0.19200813652152002, 0.9813933337401133, 0.19200813652152002, 0.9813933337401133, 0, 0/n
11.08, 0.19217941904550817, 0.981359807051079, 0.19217941904550817, 0.981359807051079, 0, 0/n
11.09, 0.1923506957153764, 0.9813262504681156, 0.1923506957153764, 0.9813262504681156, 0, 0/n
11.1, 0.19252196652590742, 0.9812926639922451, 0.19252196652590742, 0.9812926639922451, 0, 0/n
11.11, 0.19269323147188397, 0.9812590476244909, 0.19269323147188397, 0.9812590476244909, 0, 0/n
11.12, 0.1928644905480891, 0.9812254013658768, 0.19286449054808907, 0.9812254013658768, 0.000000000000000027755575615628914, 0/n
11.13, 0.19303574374930585, 0.9811917252174278, 0.19303574374930585, 0.9811917252174278, 0, 0/n
11.14, 0.19320699107031758, 0.9811580191801696, 0.19320699107031758, 0.9811580191801696, 0, 0/n
11.15, 0.1933782325059078, 0.9811242832551292, 0.1933782325059078, 0.9811242832551292, 0, 0/n
11.16, 0.19354946805086026, 0.9810905174433341, 0.19354946805086026, 0.9810905174433341, 0, 0/n
11.17, 0.19372069769995875, 0.9810567217458128, 0.19372069769995875, 0.9810567217458128, 0, 0/n
11.18, 0.19389192144798736, 0.981022896163595, 0.19389192144798736, 0.981022896163595, 0, 0/n
11.19, 0.1940631392897303, 0.9809890406977108, 0.1940631392897303, 0.9809890406977108, 0, 0/n
11.2, 0.19423435121997198, 0.9809551553491915, 0.19423435121997196, 0.9809551553491915, 0.000000000000000027755575615628914, 0/n
11.21, 0.19440555723349698, 0.9809212401190697, 0.19440555723349698, 0.9809212401190697, 0, 0/n
11.22, 0.19457675732509006, 0.9808872950083781, 0.19457675732509006, 0.9808872950083781, 0, 0/n
11.23, 0.19474795148953622, 0.980853320018151, 0.19474795148953622, 0.980853320018151, 0, 0/n
11.24, 0.1949191397216205, 0.9808193151494231, 0.1949191397216205, 0.9808193151494231, 0, 0/n
11.25, 0.19509032201612825, 0.9807852804032304, 0.19509032201612825, 0.9807852804032304, 0, 0/n
11.26, 0.19526149836784498, 0.9807512157806098, 0.19526149836784498, 0.9807512157806098, 0, 0/n
11.27, 0.19543266877155638, 0.9807171212825986, 0.19543266877155638, 0.9807171212825986, 0, 0/n
11.28, 0.19560383322204822, 0.9806829969102356, 0.19560383322204822, 0.9806829969102356, 0, 0/n
11.29, 0.1957749917141066, 0.9806488426645603, 0.19577499171410656, 0.9806488426645603, 0.000000000000000027755575615628914, 0/n
11.3, 0.19594614424251772, 0.980614658546613, 0.19594614424251772, 0.980614658546613, 0, 0/n
11.31, 0.19611729080206794, 0.9805804445574351, 0.19611729080206794, 0.9805804445574351, 0, 0/n
11.32, 0.19628843138754384, 0.9805462006980689, 0.19628843138754384, 0.9805462006980689, 0, 0/n
11.33, 0.19645956599373224, 0.9805119269695572, 0.19645956599373224, 0.9805119269695572, 0, 0/n
11.34, 0.19663069461542007, 0.9804776233729444, 0.19663069461542007, 0.9804776233729444, 0, 0/n
11.35, 0.19680181724739437, 0.9804432899092753, 0.19680181724739437, 0.9804432899092753, 0, 0/n
11.36, 0.19697293388444254, 0.9804089265795957, 0.19697293388444254, 0.9804089265795957, 0, 0/n
11.37, 0.19714404452135206, 0.9803745333849524, 0.19714404452135204, 0.9803745333849524, 0.000000000000000027755575615628914, 0/n
11.38, 0.19731514915291057, 0.9803401103263931, 0.19731514915291057, 0.9803401103263931, 0, 0/n
11.39, 0.19748624777390592, 0.9803056574049664, 0.19748624777390592, 0.9803056574049664, 0, 0/n
11.4, 0.19765734037912616, 0.9802711746217219, 0.19765734037912616, 0.9802711746217219, 0, 0/n
11.41, 0.19782842696335953, 0.9802366619777098, 0.19782842696335953, 0.9802366619777098, 0, 0/n
11.42, 0.1979995075213944, 0.9802021194739814, 0.1979995075213944, 0.9802021194739814, 0, 0/n
11.43, 0.19817058204801935, 0.980167547111589, 0.19817058204801935, 0.980167547111589, 0, 0/n
11.44, 0.1983416505380232, 0.980132944891586, 0.1983416505380232, 0.980132944891586, 0, 0/n
11.45, 0.19851271298619494, 0.980098312815026, 0.1985127129861949, 0.980098312815026, 0.000000000000000027755575615628914, 0/n
11.46, 0.19868376938732357, 0.9800636508829642, 0.19868376938732357, 0.9800636508829642, 0, 0/n
11.47, 0.19885481973619853, 0.9800289590964565, 0.19885481973619853, 0.9800289590964565, 0, 0/n
11.48, 0.19902586402760927, 0.9799942374565596, 0.19902586402760927, 0.9799942374565596, 0, 0/n
11.49, 0.19919690225634556, 0.979959485964331, 0.19919690225634556, 0.979959485964331, 0, 0/n
11.5, 0.1993679344171972, 0.9799247046208296, 0.1993679344171972, 0.9799247046208296, 0, 0/n
11.51, 0.19953896050495423, 0.9798898934271147, 0.19953896050495423, 0.9798898934271147, 0, 0/n
11.52, 0.199709980514407, 0.9798550523842469, 0.199709980514407, 0.9798550523842469, 0, 0/n
11.53, 0.1998809944403459, 0.9798201814932873, 0.1998809944403459, 0.9798201814932873, 0, 0/n
11.54, 0.20005200227756154, 0.9797852807552982, 0.2000520022775615, 0.9797852807552982, 0.000000000000000027755575615628914, 0/n
11.55, 0.20022300402084467, 0.9797503501713428, 0.20022300402084467, 0.9797503501713428, 0, 0/n
11.56, 0.20039399966498636, 0.9797153897424851, 0.20039399966498636, 0.9797153897424851, 0, 0/n
11.57, 0.20056498920477775, 0.97968039946979, 0.20056498920477775, 0.97968039946979, 0, 0/n
11.58, 0.2007359726350102, 0.9796453793543235, 0.2007359726350102, 0.9796453793543235, 0, 0/n
11.59, 0.20090694995047526, 0.9796103293971523, 0.20090694995047526, 0.9796103293971523, 0, 0/n
11.6, 0.20107792114596468, 0.9795752495993441, 0.20107792114596468, 0.9795752495993441, 0, 0/n
11.61, 0.20124888621627032, 0.9795401399619674, 0.20124888621627032, 0.9795401399619674, 0, 0/n
11.62, 0.20141984515618439, 0.9795050004860918, 0.20141984515618436, 0.9795050004860918, 0.000000000000000027755575615628914, 0/n
11.63, 0.2015907979604991, 0.9794698311727877, 0.2015907979604991, 0.9794698311727877, 0, 0/n
11.64, 0.20176174462400695, 0.9794346320231264, 0.20176174462400695, 0.9794346320231264, 0, 0/n
11.65, 0.2019326851415006, 0.9793994030381801, 0.2019326851415006, 0.9793994030381801, 0, 0/n
11.66, 0.20210361950777292, 0.9793641442190221, 0.20210361950777292, 0.9793641442190221, 0, 0/n
11.67, 0.20227454771761694, 0.9793288555667261, 0.20227454771761694, 0.9793288555667261, 0, 0/n
11.68, 0.2024454697658259, 0.9792935370823674, 0.2024454697658259, 0.9792935370823674, 0, 0/n
11.69, 0.2026163856471932, 0.9792581887670216, 0.2026163856471932, 0.9792581887670216, 0, 0/n
11.7, 0.2027872953565125, 0.9792228106217657, 0.20278729535651246, 0.9792228106217657, 0.000000000000000027755575615628914, 0/n
11.71, 0.20295819888857752, 0.9791874026476773, 0.20295819888857752, 0.9791874026476773, 0, 0/n
11.72, 0.20312909623818226, 0.979151964845835, 0.20312909623818226, 0.979151964845835, 0, 0/n
11.73, 0.2032999874001209, 0.9791164972173182, 0.2032999874001209, 0.9791164972173182, 0, 0/n
11.74, 0.20347087236918776, 0.9790809997632074, 0.20347087236918776, 0.9790809997632074, 0, 0/n
11.75, 0.2036417511401775, 0.9790454724845838, 0.2036417511401775, 0.9790454724845838, 0, 0/n
11.76, 0.20381262370788472, 0.9790099153825298, 0.20381262370788472, 0.9790099153825298, 0, 0/n
11.77, 0.2039834900671044, 0.9789743284581284, 0.2039834900671044, 0.9789743284581284, 0, 0/n
11.78, 0.20415435021263165, 0.9789387117124637, 0.20415435021263165, 0.9789387117124637, 0, 0/n
11.79, 0.20432520413926183, 0.9789030651466206, 0.2043252041392618, 0.9789030651466206, 0.000000000000000027755575615628914, 0/n
11.8, 0.20449605184179034, 0.978867388761685, 0.20449605184179034, 0.978867388761685, 0, 0/n
11.81, 0.2046668933150129, 0.9788316825587436, 0.2046668933150129, 0.9788316825587436, 0, 0/n
11.82, 0.2048377285537254, 0.9787959465388842, 0.2048377285537254, 0.9787959465388842, 0, 0/n
11.83, 0.20500855755272385, 0.9787601807031953, 0.20500855755272385, 0.9787601807031953, 0, 0/n
11.84, 0.20517938030680452, 0.9787243850527664, 0.20517938030680452, 0.9787243850527664, 0, 0/n
11.85, 0.20535019681076389, 0.9786885595886878, 0.20535019681076389, 0.9786885595886878, 0, 0/n
11.86, 0.20552100705939857, 0.978652704312051, 0.20552100705939857, 0.978652704312051, 0, 0/n
11.87, 0.2056918110475054, 0.978616819223948, 0.20569181104750536, 0.978616819223948, 0.000000000000000027755575615628914, 0/n
11.88, 0.20586260876988133, 0.9785809043254721, 0.20586260876988133, 0.9785809043254721, 0, 0/n
11.89, 0.20603340022132363, 0.9785449596177173, 0.20603340022132363, 0.9785449596177173, 0, 0/n
11.9, 0.20620418539662966, 0.9785089851017784, 0.20620418539662966, 0.9785089851017784, 0, 0/n
11.91, 0.20637496429059698, 0.9784729807787514, 0.20637496429059698, 0.9784729807787514, 0, 0/n
11.92, 0.20654573689802344, 0.978436946649733, 0.20654573689802344, 0.978436946649733, 0, 0/n
11.93, 0.20671650321370696, 0.9784008827158209, 0.20671650321370696, 0.9784008827158209, 0, 0/n
11.94, 0.20688726323244572, 0.9783647889781136, 0.20688726323244572, 0.9783647889781136, 0, 0/n
11.95, 0.20705801694903808, 0.9783286654377106, 0.20705801694903805, 0.9783286654377106, 0.000000000000000027755575615628914, 0/n
11.96, 0.20722876435828255, 0.9782925120957123, 0.20722876435828255, 0.9782925120957123, 0, 0/n
11.97, 0.2073995054549779, 0.97825632895322, 0.2073995054549779, 0.97825632895322, 0, 0/n
11.98, 0.207570240233923, 0.978220116011336, 0.207570240233923, 0.978220116011336, 0, 0/n
11.99, 0.20774096868991707, 0.9781838732711631, 0.20774096868991707, 0.9781838732711631, 0, 0/n
12, 0.20791169081775934, 0.9781476007338057, 0.20791169081775934, 0.9781476007338057, 0, 0/n
12.01, 0.20808240661224936, 0.9781112984003684, 0.20808240661224936, 0.9781112984003684, 0, 0/n
12.02, 0.20825311606818678, 0.9780749662719572, 0.20825311606818678, 0.9780749662719572, 0, 0/n
12.03, 0.2084238191803716, 0.9780386043496789, 0.20842381918037156, 0.9780386043496789, 0.000000000000000027755575615628914, 0/n
12.04, 0.2085945159436038, 0.978002212634641, 0.20859451594360376, 0.978002212634641, 0.000000000000000027755575615628914, 0/n
12.05, 0.20876520635268367, 0.9779657911279522, 0.20876520635268367, 0.9779657911279522, 0, 0/n
12.06, 0.2089358904024117, 0.9779293398307218, 0.2089358904024117, 0.9779293398307218, 0, 0/n
12.07, 0.20910656808758857, 0.9778928587440603, 0.20910656808758857, 0.9778928587440603, 0, 0/n
12.08, 0.20927723940301518, 0.9778563478690789, 0.20927723940301518, 0.9778563478690789, 0, 0/n
12.09, 0.20944790434349247, 0.9778198072068899, 0.20944790434349247, 0.9778198072068899, 0, 0/n
12.1, 0.2096185629038218, 0.9777832367586062, 0.2096185629038218, 0.9777832367586062, 0, 0/n
12.11, 0.20978921507880455, 0.9777466365253419, 0.20978921507880455, 0.9777466365253419, 0, 0/n
12.12, 0.20995986086324242, 0.9777100065082119, 0.2099598608632424, 0.9777100065082119, 0.000000000000000027755575615628914, 0/n
12.13, 0.21013050025193716, 0.9776733467083322, 0.21013050025193716, 0.9776733467083322, 0, 0/n
12.14, 0.21030113323969082, 0.9776366571268191, 0.21030113323969082, 0.9776366571268191, 0, 0/n
12.15, 0.21047175982130567, 0.9775999377647907, 0.21047175982130567, 0.9775999377647907, 0, 0/n
12.16, 0.21064237999158408, 0.9775631886233652, 0.21064237999158408, 0.9775631886233652, 0, 0/n
12.17, 0.21081299374532866, 0.9775264097036622, 0.21081299374532866, 0.9775264097036622, 0, 0/n
12.18, 0.21098360107734224, 0.9774896010068019, 0.21098360107734224, 0.9774896010068019, 0, 0/n
12.19, 0.21115420198242785, 0.9774527625339058, 0.21115420198242785, 0.9774527625339058, 0, 0/n
12.2, 0.21132479645538868, 0.9774158942860959, 0.21132479645538865, 0.9774158942860959, 0.000000000000000027755575615628914, 0/n
12.21, 0.21149538449102803, 0.9773789962644952, 0.21149538449102803, 0.9773789962644952, 0, 0/n
12.22, 0.21166596608414961, 0.9773420684702279, 0.21166596608414961, 0.9773420684702279, 0, 0/n
12.23, 0.21183654122955717, 0.9773051109044187, 0.21183654122955717, 0.9773051109044187, 0, 0/n
12.24, 0.21200710992205463, 0.9772681235681935, 0.21200710992205463, 0.9772681235681935, 0, 0/n
12.25, 0.21217767215644626, 0.9772311064626789, 0.21217767215644626, 0.9772311064626789, 0, 0/n
12.26, 0.21234822792753644, 0.9771940595890025, 0.21234822792753644, 0.9771940595890025, 0, 0/n
12.27, 0.21251877723012966, 0.977156982948293, 0.21251877723012966, 0.977156982948293, 0, 0/n
12.28, 0.21268932005903077, 0.9771198765416796, 0.21268932005903074, 0.9771198765416796, 0.000000000000000027755575615628914, 0/n
12.29, 0.21285985640904467, 0.9770827403702927, 0.21285985640904465, 0.9770827403702927, 0.000000000000000027755575615628914, 0/n
12.3, 0.21303038627497659, 0.9770455744352636, 0.21303038627497659, 0.9770455744352636, 0, 0/n
12.31, 0.21320090965163185, 0.9770083787377244, 0.21320090965163185, 0.9770083787377244, 0, 0/n
12.32, 0.21337142653381602, 0.9769711532788081, 0.21337142653381602, 0.9769711532788081, 0, 0/n
12.33, 0.21354193691633488, 0.9769338980596487, 0.21354193691633488, 0.9769338980596487, 0, 0/n
12.34, 0.2137124407939944, 0.976896613081381, 0.2137124407939944, 0.976896613081381, 0, 0/n
12.35, 0.21388293816160067, 0.9768592983451408, 0.21388293816160067, 0.9768592983451408, 0, 0/n
12.36, 0.21405342901396007, 0.9768219538520648, 0.21405342901396007, 0.9768219538520648, 0, 0/n
12.37, 0.21422391334587923, 0.9767845796032907, 0.21422391334587917, 0.9767845796032907, 0.00000000000000005551115123125783, 0/n
12.38, 0.21439439115216477, 0.9767471755999566, 0.21439439115216477, 0.9767471755999566, 0, 0/n
12.39, 0.2145648624276237, 0.9767097418432024, 0.2145648624276237, 0.9767097418432024, 0, 0/n
12.4, 0.2147353271670632, 0.9766722783341679, 0.2147353271670632, 0.9766722783341679, 0, 0/n
12.41, 0.2149057853652906, 0.9766347850739946, 0.2149057853652906, 0.9766347850739946, 0, 0/n
12.42, 0.21507623701711337, 0.9765972620638246, 0.21507623701711337, 0.9765972620638246, 0, 0/n
12.43, 0.21524668211733936, 0.9765597093048008, 0.21524668211733936, 0.9765597093048008, 0, 0/n
12.44, 0.21541712066077645, 0.9765221267980673, 0.21541712066077645, 0.9765221267980673, 0, 0/n
12.45, 0.2155875526422329, 0.9764845145447686, 0.21558755264223287, 0.9764845145447686, 0.000000000000000027755575615628914, 0/n
12.46, 0.21575797805651686, 0.9764468725460508, 0.21575797805651686, 0.9764468725460508, 0, 0/n
12.47, 0.21592839689843701, 0.9764092008030604, 0.21592839689843701, 0.9764092008030604, 0, 0/n
12.48, 0.21609880916280208, 0.9763714993169449, 0.21609880916280208, 0.9763714993169449, 0, 0/n
12.49, 0.216269214844421, 0.9763337680888527, 0.216269214844421, 0.9763337680888527, 0, 0/n
12.5, 0.21643961393810288, 0.9762960071199334, 0.21643961393810288, 0.9762960071199334, 0, 0/n
12.51, 0.2166100064386571, 0.976258216411337, 0.2166100064386571, 0.976258216411337, 0, 0/n
12.52, 0.21678039234089327, 0.9762203959642148, 0.21678039234089327, 0.9762203959642148, 0, 0/n
12.53, 0.21695077163962107, 0.9761825457797189, 0.21695077163962104, 0.9761825457797189, 0.000000000000000027755575615628914, 0/n
12.54, 0.2171211443296504, 0.9761446658590023, 0.21712114432965038, 0.9761446658590023, 0.000000000000000027755575615628914, 0/n
12.55, 0.2172915104057915, 0.9761067562032187, 0.2172915104057915, 0.9761067562032187, 0, 0/n
12.56, 0.21746186986285473, 0.9760688168135231, 0.21746186986285473, 0.9760688168135231, 0, 0/n
12.57, 0.21763222269565055, 0.9760308476910711, 0.21763222269565055, 0.9760308476910711, 0, 0/n
12.58, 0.2178025688989898, 0.9759928488370193, 0.2178025688989898, 0.9759928488370193, 0, 0/n
12.59, 0.2179729084676834, 0.9759548202525252, 0.2179729084676834, 0.9759548202525252, 0, 0/n
12.6, 0.21814324139654254, 0.9759167619387474, 0.21814324139654254, 0.9759167619387474, 0, 0/n
12.61, 0.21831356768037855, 0.975878673896845, 0.21831356768037855, 0.975878673896845, 0, 0/n
12.62, 0.21848388731400303, 0.9758405561279784, 0.218483887314003, 0.9758405561279784, 0.000000000000000027755575615628914, 0/n
12.63, 0.21865420029222774, 0.9758024086333085, 0.21865420029222774, 0.9758024086333085, 0, 0/n
12.64, 0.21882450660986458, 0.9757642314139975, 0.21882450660986458, 0.9757642314139975, 0, 0/n
12.65, 0.2189948062617258, 0.9757260244712084, 0.2189948062617258, 0.9757260244712084, 0, 0/n
12.66, 0.21916509924262373, 0.975687787806105, 0.21916509924262373, 0.975687787806105, 0, 0/n
12.67, 0.219335385547371, 0.975649521419852, 0.219335385547371, 0.975649521419852, 0, 0/n
12.68, 0.21950566517078035, 0.975611225313615, 0.21950566517078035, 0.975611225313615, 0, 0/n
12.69, 0.21967593810766478, 0.9755728994885607, 0.21967593810766478, 0.9755728994885607, 0, 0/n
12.7, 0.21984620435283755, 0.9755345439458566, 0.2198462043528375, 0.9755345439458566, 0.00000000000000005551115123125783, 0/n
12.71, 0.22001646390111193, 0.9754961586866709, 0.22001646390111193, 0.9754961586866709, 0, 0/n
12.72, 0.22018671674730156, 0.9754577437121731, 0.22018671674730156, 0.9754577437121731, 0, 0/n
12.73, 0.22035696288622025, 0.9754192990235332, 0.22035696288622025, 0.9754192990235332, 0, 0/n
12.74, 0.22052720231268205, 0.9753808246219224, 0.22052720231268205, 0.9753808246219224, 0, 0/n
12.75, 0.2206974350215011, 0.9753423205085127, 0.2206974350215011, 0.9753423205085127, 0, 0/n
12.76, 0.22086766100749183, 0.9753037866844769, 0.22086766100749183, 0.9753037866844769, 0, 0/n
12.77, 0.2210378802654689, 0.975265223150989, 0.2210378802654689, 0.975265223150989, 0, 0/n
12.78, 0.22120809279024714, 0.9752266299092234, 0.2212080927902471, 0.9752266299092234, 0.000000000000000027755575615628914, 0/n
12.79, 0.2213782985766415, 0.975188006960356, 0.22137829857664149, 0.975188006960356, 0.000000000000000027755575615628914, 0/n
12.8, 0.2215484976194673, 0.9751493543055633, 0.2215484976194673, 0.9751493543055633, 0, 0/n
12.81, 0.22171868991353996, 0.9751106719460225, 0.22171868991353996, 0.9751106719460225, 0, 0/n
12.82, 0.22188887545367508, 0.9750719598829122, 0.22188887545367508, 0.9750719598829122, 0, 0/n
12.83, 0.22205905423468852, 0.9750332181174115, 0.22205905423468852, 0.9750332181174115, 0, 0/n
12.84, 0.2222292262513964, 0.9749944466507005, 0.2222292262513964, 0.9749944466507005, 0, 0/n
12.85, 0.22239939149861496, 0.9749556454839604, 0.22239939149861496, 0.9749556454839604, 0, 0/n
12.86, 0.22256954997116063, 0.974916814618373, 0.22256954997116063, 0.974916814618373, 0, 0/n
12.87, 0.22273970166385015, 0.9748779540551212, 0.22273970166385013, 0.9748779540551212, 0.000000000000000027755575615628914, 0/n
12.88, 0.22290984657150031, 0.9748390637953889, 0.22290984657150031, 0.9748390637953889, 0, 0/n
12.89, 0.2230799846889283, 0.9748001438403605, 0.2230799846889283, 0.9748001438403605, 0, 0/n
12.9, 0.22325011601095138, 0.9747611941912218, 0.22325011601095138, 0.9747611941912218, 0, 0/n
12.91, 0.22342024053238702, 0.9747222148491591, 0.22342024053238702, 0.9747222148491591, 0, 0/n
12.92, 0.22359035824805293, 0.9746832058153599, 0.22359035824805293, 0.9746832058153599, 0, 0/n
12.93, 0.22376046915276712, 0.9746441670910125, 0.22376046915276712, 0.9746441670910125, 0, 0/n
12.94, 0.2239305732413476, 0.974605098677306, 0.2239305732413476, 0.974605098677306, 0, 0/n
12.95, 0.2241006705086128, 0.9745660005754306, 0.22410067050861276, 0.9745660005754306, 0.000000000000000027755575615628914, 0/n
12.96, 0.2242707609493812, 0.9745268727865771, 0.2242707609493812, 0.9745268727865771, 0, 0/n
12.97, 0.22444084455847155, 0.9744877153119377, 0.22444084455847155, 0.9744877153119377, 0, 0/n
12.98, 0.22461092133070282, 0.9744485281527049, 0.22461092133070282, 0.9744485281527049, 0, 0/n
12.99, 0.22478099126089415, 0.9744093113100725, 0.22478099126089415, 0.9744093113100725, 0, 0/n
13, 0.224951054343865, 0.9743700647852352, 0.224951054343865, 0.9743700647852352, 0, 0/n
13.01, 0.22512111057443485, 0.9743307885793885, 0.22512111057443485, 0.9743307885793885, 0, 0/n
13.02, 0.22529115994742355, 0.9742914826937288, 0.22529115994742355, 0.9742914826937288, 0, 0/n
13.03, 0.2254612024576511, 0.9742521471294534, 0.22546120245765106, 0.9742521471294534, 0.00000000000000005551115123125783, 0/n
13.04, 0.22563123809993768, 0.9742127818877605, 0.22563123809993765, 0.9742127818877605, 0.000000000000000027755575615628914, 0/n
13.05, 0.2258012668691037, 0.9741733869698493, 0.2258012668691037, 0.9741733869698493, 0, 0/n
13.06, 0.2259712887599698, 0.9741339623769198, 0.2259712887599698, 0.9741339623769198, 0, 0/n
13.07, 0.22614130376735686, 0.9740945081101731, 0.22614130376735686, 0.9740945081101731, 0, 0/n
13.08, 0.2263113118860859, 0.9740550241708108, 0.2263113118860859, 0.9740550241708108, 0, 0/n
13.09, 0.2264813131109781, 0.9740155105600358, 0.2264813131109781, 0.9740155105600358, 0, 0/n
13.1, 0.22665130743685502, 0.9739759672790517, 0.22665130743685502, 0.9739759672790517, 0, 0/n
13.11, 0.22682129485853836, 0.973936394329063, 0.22682129485853836, 0.973936394329063, 0, 0/n
13.12, 0.22699127537084995, 0.9738967917112752, 0.22699127537084993, 0.9738967917112752, 0.000000000000000027755575615628914, 0/n
13.13, 0.22716124896861187, 0.9738571594268948, 0.22716124896861187, 0.9738571594268948, 0, 0/n
13.14, 0.22733121564664643, 0.9738174974771289, 0.22733121564664643, 0.9738174974771289, 0, 0/n
13.15, 0.2275011753997762, 0.9737778058631857, 0.2275011753997762, 0.9737778058631857, 0, 0/n
13.16, 0.2276711282228239, 0.9737380845862744, 0.2276711282228239, 0.9737380845862744, 0, 0/n
13.17, 0.2278410741106124, 0.9736983336476048, 0.2278410741106124, 0.9736983336476048, 0, 0/n
13.18, 0.22801101305796495, 0.973658553048388, 0.22801101305796495, 0.973658553048388, 0, 0/n
13.19, 0.22818094505970488, 0.9736187427898355, 0.22818094505970488, 0.9736187427898355, 0, 0/n
13.2, 0.22835087011065575, 0.9735789028731603, 0.22835087011065572, 0.9735789028731603, 0.000000000000000027755575615628914, 0/n
13.21, 0.22852078820564134, 0.9735390332995757, 0.22852078820564134, 0.9735390332995757, 0, 0/n
13.22, 0.22869069933948566, 0.9734991340702964, 0.22869069933948566, 0.9734991340702964, 0, 0/n
13.23, 0.22886060350701293, 0.9734592051865377, 0.22886060350701293, 0.9734592051865377, 0, 0/n
13.24, 0.22903050070304753, 0.9734192466495161, 0.22903050070304753, 0.9734192466495161, 0, 0/n
13.25, 0.22920039092241415, 0.9733792584604485, 0.22920039092241415, 0.9733792584604485, 0, 0/n
13.26, 0.22937027415993763, 0.9733392406205531, 0.22937027415993763, 0.9733392406205531, 0, 0/n
13.27, 0.229540150410443, 0.9732991931310491, 0.229540150410443, 0.9732991931310491, 0, 0/n
13.28, 0.2297100196687556, 0.9732591159931562, 0.22971001966875557, 0.9732591159931562, 0.000000000000000027755575615628914, 0/n
13.29, 0.22987988192970082, 0.9732190092080953, 0.2298798819297008, 0.9732190092080953, 0.000000000000000027755575615628914, 0/n
13.3, 0.23004973718810443, 0.9731788727770883, 0.23004973718810443, 0.9731788727770883, 0, 0/n
13.31, 0.2302195854387923, 0.9731387067013575, 0.2302195854387923, 0.9731387067013575, 0, 0/n
13.32, 0.23038942667659057, 0.9730985109821265, 0.23038942667659057, 0.9730985109821265, 0, 0/n
13.33, 0.23055926089632564, 0.97305828562062, 0.23055926089632564, 0.97305828562062, 0, 0/n
13.34, 0.23072908809282397, 0.973018030618063, 0.23072908809282397, 0.973018030618063, 0, 0/n
13.35, 0.23089890826091236, 0.972977745975682, 0.23089890826091236, 0.972977745975682, 0, 0/n
13.36, 0.23106872139541781, 0.972937431694704, 0.23106872139541781, 0.972937431694704, 0, 0/n
13.37, 0.23123852749116755, 0.972897087776357, 0.23123852749116752, 0.9728970877763571, 0.000000000000000027755575615628914, -0.00000000000000011102230246251565/n
